Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR12030471,RNA-Seq,200,245506800,PRJNA639859,SAMN15286608,74334042,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8560690,GSM4622038,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622038,m5_Fear-Only,SRP267579
SRR12026943,RNA-Seq,200,397555200,PRJNA639859,SAMN15284981,119285831,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8559918,GSM4622424,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622424,m5_Homecage,SRP267579
SRR12026944,RNA-Seq,200,99488400,PRJNA639859,SAMN15284980,30729145,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8559919,GSM4622425,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622425,m5_Homecage,SRP267579
SRR12026945,RNA-Seq,200,386951200,PRJNA639859,SAMN15284979,117104233,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX8559920,GSM4622426,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622426,m5_Homecage,SRP267579
SRR12026946,RNA-Seq,200,158876600,PRJNA639859,SAMN15284978,47633298,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8559921,GSM4622427,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622427,m5_Homecage,SRP267579
SRR12026949,RNA-Seq,200,326844000,PRJNA639859,SAMN15284975,102381259,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8559924,GSM4622430,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622430,m5_Homecage,SRP267579
SRR12026950,RNA-Seq,200,264728600,PRJNA639859,SAMN15284974,79271761,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX8559925,GSM4622431,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622431,m5_Homecage,SRP267579
SRR12026953,RNA-Seq,200,352740400,PRJNA639859,SAMN15284971,106003674,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559928,GSM4622434,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622434,m5_Homecage,SRP267579
SRR12026955,RNA-Seq,200,480463000,PRJNA639859,SAMN15284967,153062977,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8559930,GSM4622436,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622436,m5_Homecage,SRP267579
SRR12026959,RNA-Seq,200,204221000,PRJNA639859,SAMN15284965,61834738,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559934,GSM4622440,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622440,m5_Homecage,SRP267579
SRR12026961,RNA-Seq,200,329538200,PRJNA639859,SAMN15285013,98969986,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8559936,GSM4622442,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622442,m5_Homecage,SRP267579
SRR12026963,RNA-Seq,200,245075800,PRJNA639859,SAMN15285011,74016276,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8559938,GSM4622444,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622444,m5_Homecage,SRP267579
SRR12026964,RNA-Seq,200,288106000,PRJNA639859,SAMN15285010,86494441,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559939,GSM4622445,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622445,m5_Homecage,SRP267579
SRR12026966,RNA-Seq,200,467761800,PRJNA639859,SAMN15285008,141631149,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8559941,GSM4622447,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622447,m5_Homecage,SRP267579
SRR12026969,RNA-Seq,200,487000000,PRJNA639859,SAMN15285005,145294466,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8559944,GSM4622450,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622450,m5_Homecage,SRP267579
SRR12026971,RNA-Seq,200,739663200,PRJNA639859,SAMN15285003,220843007,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559946,GSM4622452,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622452,m5_Context-Only,SRP267579
SRR12026972,RNA-Seq,200,807595000,PRJNA639859,SAMN15285002,247903397,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX8559947,GSM4622453,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622453,m5_Context-Only,SRP267579
SRR12026974,RNA-Seq,200,943252800,PRJNA639859,SAMN15285000,278925366,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8560141,GSM4622455,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622455,m5_Context-Only,SRP267579
SRR12026976,RNA-Seq,200,74826800,PRJNA639859,SAMN15284998,23032541,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8560143,GSM4622457,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622457,m5_Context-Only,SRP267579
SRR12026979,RNA-Seq,200,289107000,PRJNA639859,SAMN15284995,86333535,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8560146,GSM4622460,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622460,m5_Context-Only,SRP267579
SRR12026982,RNA-Seq,200,917128800,PRJNA639859,SAMN15287034,274767877,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560149,GSM4622463,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622463,m5_Context-Only,SRP267579
SRR12026983,RNA-Seq,200,760842000,PRJNA639859,SAMN15287033,231174736,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8560150,GSM4622464,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622464,m5_Context-Only,SRP267579
SRR12026985,RNA-Seq,200,464815800,PRJNA639859,SAMN15287031,138755956,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8560152,GSM4622466,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622466,m5_Context-Only,SRP267579
SRR12026987,RNA-Seq,200,785885000,PRJNA639859,SAMN15287029,233688852,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560154,GSM4622468,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622468,m5_Context-Only,SRP267579
SRR12026988,RNA-Seq,200,546278600,PRJNA639859,SAMN15287028,162893361,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8560155,GSM4622469,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622469,m5_Context-Only,SRP267579
SRR12026992,RNA-Seq,200,448352600,PRJNA639859,SAMN15286973,141985081,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560159,GSM4622473,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622473,m5_Context-Only,SRP267579
SRR12026994,RNA-Seq,200,183179600,PRJNA639859,SAMN15286971,56990410,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8560161,GSM4622475,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622475,m5_Context-Only,SRP267579
SRR12026995,RNA-Seq,200,853626600,PRJNA639859,SAMN15286970,251698670,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560162,GSM4622476,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622476,m5_Context-Only,SRP267579
SRR12026997,RNA-Seq,200,820154600,PRJNA639859,SAMN15286968,244362420,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8560164,GSM4622478,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622478,m5_Context-Only,SRP267579
SRR12027000,RNA-Seq,200,510731400,PRJNA639859,SAMN15286965,151304555,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560167,GSM4622481,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622481,m5_Context-Only,SRP267579
SRR12027001,RNA-Seq,200,117008400,PRJNA639859,SAMN15286964,34976184,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8560168,GSM4622482,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622482,m5_Context-Only,SRP267579
SRR12027002,RNA-Seq,200,879524600,PRJNA639859,SAMN15286963,262579955,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8560169,GSM4622483,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622483,m5_Context-Only,SRP267579
SRR12027004,RNA-Seq,200,478092000,PRJNA639859,SAMN15286961,142350909,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8560171,GSM4622485,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622485,m5_Context-Only,SRP267579
SRR12027005,RNA-Seq,200,621418400,PRJNA639859,SAMN15286960,186606600,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8558344,GSM4622486,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622486,m5_Context-Only,SRP267579
SRR12027007,RNA-Seq,200,74568400,PRJNA639859,SAMN15286958,22558470,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558346,GSM4622488,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622488,m5_Context-Only,SRP267579
SRR12027009,RNA-Seq,200,239833400,PRJNA639859,SAMN15286956,71373872,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8558348,GSM4622490,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622490,m5_Context-Only,SRP267579
SRR12027011,RNA-Seq,200,762897200,PRJNA639859,SAMN15286954,230064725,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558350,GSM4622492,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622492,m5_Context-Only,SRP267579
SRR12027013,RNA-Seq,200,706746600,PRJNA639859,SAMN15286952,214691846,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8558352,GSM4622494,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622494,m5_Context-Only,SRP267579
SRR12027015,RNA-Seq,200,98225000,PRJNA639859,SAMN15286950,30250150,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8558354,GSM4622496,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622496,m5_Context-Only,SRP267579
SRR12027017,RNA-Seq,200,968096400,PRJNA639859,SAMN15286948,301909701,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8558356,GSM4622498,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622498,m5_Context-Only,SRP267579
SRR12027018,RNA-Seq,200,79807000,PRJNA639859,SAMN15286947,24552184,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8558357,GSM4622499,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622499,m5_Context-Only,SRP267579
SRR12027020,RNA-Seq,200,386229200,PRJNA639859,SAMN15286883,113790636,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8558359,GSM4622501,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622501,m5_Context-Only,SRP267579
SRR12027022,RNA-Seq,200,681199400,PRJNA639859,SAMN15286881,210446812,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558361,GSM4622503,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622503,m5_Context-Only,SRP267579
SRR12027024,RNA-Seq,200,706008400,PRJNA639859,SAMN15286879,210114939,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8558363,GSM4622505,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622505,m5_Context-Only,SRP267579
SRR12027025,RNA-Seq,200,819203200,PRJNA639859,SAMN15286878,240543622,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8558364,GSM4622506,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622506,m5_Context-Only,SRP267579
SRR12027027,RNA-Seq,200,177483000,PRJNA639859,SAMN15286876,52742162,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8558366,GSM4622508,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622508,m5_Context-Only,SRP267579
SRR12027029,RNA-Seq,200,572392400,PRJNA639859,SAMN15286874,224579795,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558368,GSM4622510,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622510,m5_Context-Only,SRP267579
SRR12027032,RNA-Seq,200,856102400,PRJNA639859,SAMN15286871,255980716,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8558371,GSM4622513,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622513,m5_Context-Only,SRP267579
SRR12027033,RNA-Seq,200,145365000,PRJNA639859,SAMN15286870,43682888,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558372,GSM4622514,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622514,m5_Context-Only,SRP267579
SRR12027035,RNA-Seq,200,586541600,PRJNA639859,SAMN15286868,173057472,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558374,GSM4622516,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622516,m5_Context-Only,SRP267579
SRR12027037,RNA-Seq,200,433009200,PRJNA639859,SAMN15286866,133993501,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX8561778,GSM4622518,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4622518,m5_Context-Only,SRP267579
SRR12027039,RNA-Seq,200,756438400,PRJNA639859,SAMN15284692,239614272,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8560874,GSM4619918,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619918,m2_Context-Only,SRP267579
SRR12027040,RNA-Seq,200,508284600,PRJNA639859,SAMN15284691,167065732,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8560875,GSM4619919,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619919,m2_Context-Only,SRP267579
SRR12027042,RNA-Seq,200,545177000,PRJNA639859,SAMN15284689,188043093,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8560877,GSM4619921,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619921,m2_Context-Only,SRP267579
SRR12027044,RNA-Seq,200,528973400,PRJNA639859,SAMN15284687,167199315,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8560879,GSM4619923,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619923,m2_Context-Only,SRP267579
SRR12027045,RNA-Seq,200,688545600,PRJNA639859,SAMN15284725,218730919,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8560880,GSM4619924,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619924,m2_Context-Only,SRP267579
SRR12027047,RNA-Seq,200,320433200,PRJNA639859,SAMN15284723,103352803,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8561042,GSM4619926,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619926,m2_Context-Only,SRP267579
SRR12027048,RNA-Seq,200,362214200,PRJNA639859,SAMN15284722,123544138,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8561043,GSM4619927,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619927,m2_Context-Only,SRP267579
SRR12027050,RNA-Seq,200,201455600,PRJNA639859,SAMN15284720,71854370,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8561045,GSM4619929,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619929,m2_Context-Only,SRP267579
SRR12027051,RNA-Seq,200,352309200,PRJNA639859,SAMN15284719,114864868,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561046,GSM4619930,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619930,m2_Context-Only,SRP267579
SRR12027053,RNA-Seq,200,321660400,PRJNA639859,SAMN15284482,110000994,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8561048,GSM4619932,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619932,m2_Context-Only,SRP267579
SRR12027055,RNA-Seq,200,609848800,PRJNA639859,SAMN15284480,197861890,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8561050,GSM4619934,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619934,m2_Context-Only,SRP267579
SRR12027056,RNA-Seq,200,363575200,PRJNA639859,SAMN15284479,119257450,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561051,GSM4619935,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619935,m2_Context-Only,SRP267579
SRR12027057,RNA-Seq,200,518037000,PRJNA639859,SAMN15284478,168106605,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561052,GSM4619936,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619936,m2_Context-Only,SRP267579
SRR12027059,RNA-Seq,200,821028200,PRJNA639859,SAMN15284476,262704105,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561054,GSM4619938,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619938,m2_Context-Only,SRP267579
SRR12027060,RNA-Seq,200,266180600,PRJNA639859,SAMN15284475,90849826,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561055,GSM4619939,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619939,m2_Context-Only,SRP267579
