Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain
SRR4040883,4 weeks,RNA-Seq,64,23716544,PRJNA339170,SAMN05582802,12538341,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2031994,GSM2282832,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282832,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040884,4 weeks,RNA-Seq,64,17199104,PRJNA339170,SAMN05582801,9111595,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2031995,GSM2282833,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282833,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040885,4 weeks,RNA-Seq,64,40540544,PRJNA339170,SAMN05582460,21387235,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2031996,GSM2282834,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282834,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040886,4 weeks,RNA-Seq,64,32674112,PRJNA339170,SAMN05582459,17228580,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2031997,GSM2282835,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282835,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040887,4 weeks,RNA-Seq,64,72581504,PRJNA339170,SAMN05582458,38156245,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2031998,GSM2282836,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282836,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040888,4 weeks,RNA-Seq,64,18552128,PRJNA339170,SAMN05582457,9826283,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2031999,GSM2282837,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282837,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040889,4 weeks,RNA-Seq,64,38195584,PRJNA339170,SAMN05582456,20102121,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032000,GSM2282838,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282838,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040890,4 weeks,RNA-Seq,64,67605760,PRJNA339170,SAMN05582455,35263886,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032001,GSM2282839,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282839,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040891,4 weeks,RNA-Seq,64,74268480,PRJNA339170,SAMN05582449,38812649,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032002,GSM2282840,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282840,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040892,4 weeks,RNA-Seq,64,88993600,PRJNA339170,SAMN05582454,46535760,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032003,GSM2282841,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282841,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040893,4 weeks,RNA-Seq,64,94470080,PRJNA339170,SAMN05582453,49314997,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032004,GSM2282842,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282842,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040894,4 weeks,RNA-Seq,64,77329280,PRJNA339170,SAMN05582452,40610510,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032005,GSM2282843,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282843,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040895,4 weeks,RNA-Seq,64,46728448,PRJNA339170,SAMN05582451,24415660,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032006,GSM2282844,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282844,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040896,4 weeks,RNA-Seq,64,87864768,PRJNA339170,SAMN05582450,45802361,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032007,GSM2282845,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282845,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040897,4 weeks,RNA-Seq,64,68168384,PRJNA339170,SAMN05582448,35861062,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032008,GSM2282846,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282846,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040898,4 weeks,RNA-Seq,64,51611584,PRJNA339170,SAMN05582447,27046692,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032009,GSM2282847,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282847,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040899,4 weeks,RNA-Seq,64,94459904,PRJNA339170,SAMN05582446,49373959,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032010,GSM2282848,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282848,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040900,4 weeks,RNA-Seq,64,90496896,PRJNA339170,SAMN05582445,47396088,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032011,GSM2282849,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282849,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040901,4 weeks,RNA-Seq,64,61078720,PRJNA339170,SAMN05582444,32039078,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032012,GSM2282850,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282850,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040902,4 weeks,RNA-Seq,64,53943040,PRJNA339170,SAMN05582443,28231275,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032013,GSM2282851,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282851,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040903,4 weeks,RNA-Seq,64,56125440,PRJNA339170,SAMN05582442,29336377,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032014,GSM2282852,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282852,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040904,4 weeks,RNA-Seq,64,57672320,PRJNA339170,SAMN05582441,30330200,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032015,GSM2282853,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282853,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040905,4 weeks,RNA-Seq,64,38000768,PRJNA339170,SAMN05582440,19999813,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032016,GSM2282854,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282854,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040906,4 weeks,RNA-Seq,64,36767872,PRJNA339170,SAMN05582439,19340870,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032017,GSM2282855,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282855,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040907,4 weeks,RNA-Seq,64,72757248,PRJNA339170,SAMN05582438,38308212,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032018,GSM2282856,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282856,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040908,4 weeks,RNA-Seq,64,47640576,PRJNA339170,SAMN05582437,25101515,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032019,GSM2282857,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282857,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040909,4 weeks,RNA-Seq,64,20606464,PRJNA339170,SAMN05582436,10886431,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032020,GSM2282858,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282858,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040910,4 weeks,RNA-Seq,64,99386880,PRJNA339170,SAMN05582435,52191782,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032021,GSM2282859,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282859,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040911,4 weeks,RNA-Seq,64,79528640,PRJNA339170,SAMN05582434,41842175,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032022,GSM2282860,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282860,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040912,4 weeks,RNA-Seq,64,69914560,PRJNA339170,SAMN05582433,36232256,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032023,GSM2282861,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282861,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040913,4 weeks,RNA-Seq,64,55475584,PRJNA339170,SAMN05582432,28700071,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032024,GSM2282862,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282862,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040914,4 weeks,RNA-Seq,64,51790976,PRJNA339170,SAMN05582431,26671422,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032025,GSM2282863,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282863,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040915,4 weeks,RNA-Seq,64,34744192,PRJNA339170,SAMN05582521,18102543,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032026,GSM2282864,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282864,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040916,4 weeks,RNA-Seq,64,34261568,PRJNA339170,SAMN05582520,17780279,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032027,GSM2282865,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282865,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040917,4 weeks,RNA-Seq,64,29559936,PRJNA339170,SAMN05582519,15387141,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032028,GSM2282866,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282866,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040918,4 weeks,RNA-Seq,64,31360640,PRJNA339170,SAMN05582518,16324280,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032029,GSM2282867,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282867,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040919,4 weeks,RNA-Seq,64,30988672,PRJNA339170,SAMN05582517,16175906,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032030,GSM2282868,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282868,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040920,4 weeks,RNA-Seq,64,23478272,PRJNA339170,SAMN05582516,12221688,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032031,GSM2282869,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282869,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040921,4 weeks,RNA-Seq,64,54037248,PRJNA339170,SAMN05582515,28098847,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032032,GSM2282870,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282870,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040922,4 weeks,RNA-Seq,64,101818176,PRJNA339170,SAMN05582514,52822732,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032033,GSM2282871,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282871,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040923,4 weeks,RNA-Seq,64,67273920,PRJNA339170,SAMN05582513,34990632,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032034,GSM2282872,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282872,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040924,4 weeks,RNA-Seq,64,34500352,PRJNA339170,SAMN05582512,18041833,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032035,GSM2282873,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282873,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040925,4 weeks,RNA-Seq,64,27462656,PRJNA339170,SAMN05582511,14358808,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032036,GSM2282874,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282874,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040926,4 weeks,RNA-Seq,64,2151104,PRJNA339170,SAMN05582510,1194836,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032037,GSM2282875,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282875,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040927,4 weeks,RNA-Seq,64,16459264,PRJNA339170,SAMN05582509,8600605,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032038,GSM2282876,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282876,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040928,4 weeks,RNA-Seq,64,14595072,PRJNA339170,SAMN05582508,7689133,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032039,GSM2282877,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282877,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040929,4 weeks,RNA-Seq,64,46334976,PRJNA339170,SAMN05582507,24231710,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032040,GSM2282878,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282878,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040930,4 weeks,RNA-Seq,64,35938048,PRJNA339170,SAMN05582506,18763125,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032041,GSM2282879,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282879,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040931,4 weeks,RNA-Seq,64,23351552,PRJNA339170,SAMN05582505,12284214,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032042,GSM2282880,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282880,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040932,4 weeks,RNA-Seq,64,48679808,PRJNA339170,SAMN05582504,25461700,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032043,GSM2282881,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282881,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040933,4 weeks,RNA-Seq,64,121544704,PRJNA339170,SAMN05582503,63220846,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032044,GSM2282882,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282882,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040934,4 weeks,RNA-Seq,64,56303488,PRJNA339170,SAMN05582502,29390204,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032045,GSM2282883,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282883,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040935,4 weeks,RNA-Seq,64,82786880,PRJNA339170,SAMN05582501,42961614,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032046,GSM2282884,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282884,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040936,4 weeks,RNA-Seq,64,111156608,PRJNA339170,SAMN05582500,57903164,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032047,GSM2282885,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282885,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040937,4 weeks,RNA-Seq,64,54600448,PRJNA339170,SAMN05582499,28444614,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032048,GSM2282886,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282886,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040938,4 weeks,RNA-Seq,64,39879168,PRJNA339170,SAMN05582498,20823438,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032049,GSM2282887,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282887,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040939,4 weeks,RNA-Seq,64,30556608,PRJNA339170,SAMN05582497,15954104,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032050,GSM2282888,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282888,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040940,4 weeks,RNA-Seq,64,32763968,PRJNA339170,SAMN05582496,17088770,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032051,GSM2282889,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282889,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040941,4 weeks,RNA-Seq,64,41329984,PRJNA339170,SAMN05582495,21528809,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032052,GSM2282890,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282890,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040942,4 weeks,RNA-Seq,64,69549824,PRJNA339170,SAMN05582494,36413696,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032053,GSM2282891,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282891,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040943,4 weeks,RNA-Seq,64,21368256,PRJNA339170,SAMN05582493,11207441,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032054,GSM2282892,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282892,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040944,4 weeks,RNA-Seq,64,47790848,PRJNA339170,SAMN05582492,24963673,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032055,GSM2282893,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282893,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040945,4 weeks,RNA-Seq,64,65239936,PRJNA339170,SAMN05582642,33880849,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032056,GSM2282894,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282894,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040946,4 weeks,RNA-Seq,64,67985984,PRJNA339170,SAMN05582641,35533639,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032057,GSM2282895,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282895,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040947,4 weeks,RNA-Seq,64,74887040,PRJNA339170,SAMN05582640,39229790,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032058,GSM2282896,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282896,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040948,4 weeks,RNA-Seq,64,57948800,PRJNA339170,SAMN05582639,30272222,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032059,GSM2282897,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282897,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040949,4 weeks,RNA-Seq,64,63307648,PRJNA339170,SAMN05582638,33178379,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032060,GSM2282898,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282898,Mouse Hippocampus region,SRP082327,C57BL/6
SRR4040950,4 weeks,RNA-Seq,64,67141632,PRJNA339170,SAMN05582637,35218565,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2032061,GSM2282899,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-22T00:00:00Z,GSM2282899,Mouse Hippocampus region,SRP082327,C57BL/6
